Equipamento,Descrição,Modelo,Marca/Tipo,Ano,Tipo Veículo,Litros,Km Rodados,Média C.,Mês,Período,Unidade
E13,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1972.6000000000001,3693.0,0.5341456810181424,03/2018,2018.0,RIO DE JANEIRO
E14,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1959.2000000000003,7583.0,0.2583674007648688,03/2018,2018.0,RIO DE JANEIRO
E15,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1778.0,6018.0,0.29544699235626454,03/2018,2018.0,RIO DE JANEIRO
E16,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1500.0,4741.0,0.31638894747943475,03/2018,2018.0,RIO DE JANEIRO
E17,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1536.8,2969.0,0.5176153587066352,03/2018,2018.0,RIO DE JANEIRO
E18,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1878.7000000000003,5159.0,0.36415972087613885,03/2018,2018.0,RIO DE JANEIRO
E19,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1912.1999999999996,5321.0,0.35936853974816757,03/2018,2018.0,RIO DE JANEIRO
E41,ROLL ON / OFF,VW 24.280 6x2,VOLKSWAGEM,2013,P12,886.4000000000001,3266.0,0.27140232700551137,03/2018,2018.0,RIO DE JANEIRO
E46,ROLL ON / OFF,VW 24.280 6x2,VOLKSWAGEM,2013,P12,2764.0,5881.0,0.46998809726237034,03/2018,2018.0,RIO DE JANEIRO
E47,ROLL ON / OFF,VW 24.280 6x2,VOLKSWAGEM,2013,P12,2021.7,5394.0,0.37480533926585097,03/2018,2018.0,RIO DE JANEIRO
E50,PIPA,VW 15.190 4X2 ,VOLKSWAGEM,2013,P11,1067.0,3000.0,0.3556666666666667,03/2018,2018.0,RIO DE JANEIRO
E53,POLY DUPLO,VW 24.280 6x2,VOLKSWAGEM,2013,P10A,2023.6000000000001,5260.0,0.38471482889733843,03/2018,2018.0,RIO DE JANEIRO
E54,POLY DUPLO,VW 24.280 6x2,VOLKSWAGEM,2013,P10A,1824.4000000000003,4217.0,0.43262983163386304,03/2018,2018.0,RIO DE JANEIRO
E56,POLY DUPLO,VW 24.280 6x2,VOLKSWAGEM,2013,P10A,1703.8000000000004,4186.0,0.40702341137123754,03/2018,2018.0,RIO DE JANEIRO
E57,POLY DUPLO,VW 24.280 6x2,VOLKSWAGEM,2013,P10A,2675.3999999999996,5642.0,0.4741935483870967,03/2018,2018.0,RIO DE JANEIRO
E64,COMPACTADOR TOCO ,VW 17.280 4x2 ,VOLKSWAGEM,2013,P6,3252.2000000000003,5624.0,0.578271692745377,03/2018,2018.0,RIO DE JANEIRO
E65,COMPACTADOR TOCO ,VW 17.280 4x2 ,VOLKSWAGEM,2013,P6,2925.2,4707.0,0.6214574038665817,03/2018,2018.0,RIO DE JANEIRO
E66,COMPACTADOR TOCO ,VW 17.280 4x2 ,VOLKSWAGEM,2013,P6,3219.0,4882.0,0.659360917656698,03/2018,2018.0,RIO DE JANEIRO
E67,COMPACTADOR TOCO ,VW 17.280 4x2 ,VOLKSWAGEM,2013,P6,958.4000000000001,1658.0,0.5780458383594693,03/2018,2018.0,RIO DE JANEIRO
E69,COMPACTADOR TOCO ,VW 17.280 4x2 ,VOLKSWAGEM,2013,P6,3252.8,5536.0,0.5875722543352602,03/2018,2018.0,RIO DE JANEIRO
E71,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,4441.699999999999,5590.0,0.7945796064400713,03/2018,2018.0,RIO DE JANEIRO
E72,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,4700.0,6282.0,0.7481693728112067,03/2018,2018.0,RIO DE JANEIRO
E73,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,2707.0,277.0,9.772563176895307,03/2018,2018.0,RIO DE JANEIRO
E74,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3170.8999999999996,5508.0,0.5756899055918663,03/2018,2018.0,RIO DE JANEIRO
E75,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,145.0,226.0,0.6415929203539823,03/2018,2018.0,RIO DE JANEIRO
E76,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,1565.2000000000003,1850.0,0.8460540540540542,03/2018,2018.0,RIO DE JANEIRO
E77,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3238.8000000000006,4586.0,0.7062363715656347,03/2018,2018.0,RIO DE JANEIRO
E78,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3002.9000000000005,4261.0,0.7047406712039429,03/2018,2018.0,RIO DE JANEIRO
E79,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,4540.4,7595.0,0.5978143515470704,03/2018,2018.0,RIO DE JANEIRO
E80,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3921.9999999999995,6476.0,0.605620753551575,03/2018,2018.0,RIO DE JANEIRO
E81,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3737.399999999999,6008.0,0.6220705725699066,03/2018,2018.0,RIO DE JANEIRO
E82,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3413.2000000000003,4973.0,0.6863462698572291,03/2018,2018.0,RIO DE JANEIRO
E83,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3548.7999999999997,5632.0,0.6301136363636363,03/2018,2018.0,RIO DE JANEIRO
E84,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3695.6,5300.0,0.6972830188679245,03/2018,2018.0,RIO DE JANEIRO
E85,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,4353.999999999999,5889.0,0.7393445406690439,03/2018,2018.0,RIO DE JANEIRO
E86,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,1866.5000000000002,500.0,3.7330000000000005,03/2018,2018.0,RIO DE JANEIRO
E87,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3895.2000000000003,4831.0,0.8062926930242187,03/2018,2018.0,RIO DE JANEIRO
E88,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,4234.4,6081.0,0.6963328399934221,03/2018,2018.0,RIO DE JANEIRO
E89,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3641.8,4617.0,0.7887805934589561,03/2018,2018.0,RIO DE JANEIRO
E90,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,4014.2,5000.0,0.80284,03/2018,2018.0,RIO DE JANEIRO
E91,COMPACTADOR SIMPLES ,VW 17.280 4x2 ,VOLKSWAGEM,2013/2014,P5A,2935.5999999999995,5032.0,0.5833863275039745,03/2018,2018.0,RIO DE JANEIRO
E92,COMPACTADOR SIMPLES ,VW 17.190 4X2 ,VOLKSWAGEM,2013,P5A,2054.6,4471.0,0.4595392529635428,03/2018,2018.0,RIO DE JANEIRO
E93,COMPACTADOR SIMPLES ,VW 17.190 4X2 ,VOLKSWAGEM,2013,P5A,1997.8000000000002,4023.0,0.4965945811583396,03/2018,2018.0,RIO DE JANEIRO
E94,COMPACTADOR SIMPLES ,VW 17.190 4X2 ,VOLKSWAGEM,2013,P5A,2266.3999999999996,3656.0,0.6199124726477023,03/2018,2018.0,RIO DE JANEIRO
E95,COMPACTADOR SIMPLES ,VW 17.190 4X2 ,VOLKSWAGEM,2013,P5A,49.4,136.0,0.36323529411764705,03/2018,2018.0,RIO DE JANEIRO
E96,COMPACTADOR SIMPLES ,VW 17.190 4X2 ,VOLKSWAGEM,2013,P5A,2233.0,4411.0,0.5062344139650873,03/2018,2018.0,RIO DE JANEIRO
E97,COMPACTADOR SIMPLES ,VW 17.190 4X2 ,VOLKSWAGEM,2013,P5A,2180.0,3400.0,0.6411764705882353,03/2018,2018.0,RIO DE JANEIRO
E98,COMPACTADOR SIMPLES ,VW 17.190 4X2 ,VOLKSWAGEM,2013,P5A,2209.5999999999995,1327.0,1.665109269027882,03/2018,2018.0,RIO DE JANEIRO
E99,COMPACTADOR SIMPLES ,VW 17.190 4X2 ,VOLKSWAGEM,2013,P5A,2217.2,3375.0,0.6569481481481481,03/2018,2018.0,RIO DE JANEIRO
F09,SATELITE,VW.5.150,VOLKSWAGEM,2016,P26,550.2,2933.0,0.1875894988066826,03/2018,2018.0,RIO DE JANEIRO
F10,SATELITE,VW.5.150,VOLKSWAGEM,2016,P26,1116.0,6377.0,0.17500392033871726,03/2018,2018.0,RIO DE JANEIRO
F11,SATELITE,VW.5.150,VOLKSWAGEM,2016,P26,912.0000000000001,3799.0,0.24006317451961046,03/2018,2018.0,RIO DE JANEIRO
H04,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2013,P6 DOMICILIAR,2166.4000000000005,5246.0,0.41296225695768213,03/2018,2018.0,RIO DE JANEIRO
H05,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2013,P6,3857.2000000000003,6244.0,0.6177450352338245,03/2018,2018.0,RIO DE JANEIRO
H06,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2013,P6,3023.7999999999997,4693.0,0.6443213296398891,03/2018,2018.0,RIO DE JANEIRO
H07,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2013,P6 DOMICILIAR,2487.2000000000003,4508.0,0.5517302573203194,03/2018,2018.0,RIO DE JANEIRO
H08,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2013,P6 DOMICILIAR,2208.8242784999998,5181.0,0.426331649971048,03/2018,2018.0,RIO DE JANEIRO
H09,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2013,P6 DOMICILIAR,2322.4000000000005,5999.0,0.387131188531422,03/2018,2018.0,RIO DE JANEIRO
H10,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2012/2013,P6 DOMICILIAR,2449.7999999999997,5797.0,0.42259789546317056,03/2018,2018.0,RIO DE JANEIRO
H11,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2012/2013,P6 DOMICILIAR,2768.3999999999996,6066.0,0.4563798219584569,03/2018,2018.0,RIO DE JANEIRO
H12,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2013,P6 DOMICILIAR,503.59999999999997,1193.0,0.4221290863369656,03/2018,2018.0,RIO DE JANEIRO
H13,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2012/2013,P6 DOMICILIAR,2610.7000000000003,5735.0,0.45522231909328686,03/2018,2018.0,RIO DE JANEIRO
H14,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2012/2013,P6 DOMICILIAR,2779.4,4783.0,0.5810997282040561,03/2018,2018.0,RIO DE JANEIRO
H15,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2013,P6 DOMICILIAR,1122.6000000000001,1490.0,0.7534228187919464,03/2018,2018.0,RIO DE JANEIRO
H16,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2013,P6 DOMICILIAR,2099.2000000000003,4793.0,0.43797204256206973,03/2018,2018.0,RIO DE JANEIRO
H17,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2013,P6 DOMICILIAR,2258.0,4437.0,0.5089024115393284,03/2018,2018.0,RIO DE JANEIRO
H18,COLETOR COMPACTADOR 15m³,VW 17.190,VOLKSWAGEM,2012/2013,P6 DOMICILIAR,3306.8,7079.0,0.46712812544144655,03/2018,2018.0,RIO DE JANEIRO
H21,BASCULANTE TOCO ,VW 17.190,VOLKSWAGEM,2012,P8,1495.8,5677.0,0.26348423463096704,03/2018,2018.0,RIO DE JANEIRO
H22,BASCULANTE TOCO ,VW 17.190,VOLKSWAGEM,2012,P8,1262.8,4284.0,0.29477124183006537,03/2018,2018.0,RIO DE JANEIRO
H27,BASCULANTE TOCO ,VW 17.190,VOLKSWAGEM,2012,P8,1445.2,4555.0,0.3172777167947311,03/2018,2018.0,RIO DE JANEIRO
H29,BASCULANTE TOCO ,VW 17.190,VOLKSWAGEM,2012,P8,1604.3,5368.0,0.29886363636363633,03/2018,2018.0,RIO DE JANEIRO
H30,BASCULANTE TOCO ,VW 17.190,VOLKSWAGEM,2012,P8,1708.4,5110.0,0.3343248532289628,03/2018,2018.0,RIO DE JANEIRO
H38,BASCULANTE TOCO ,VW 17.190,VOLKSWAGEM,2012,P8,1601.8000000000002,5177.0,0.3094069924666796,03/2018,2018.0,RIO DE JANEIRO
H39,BASCULANTE TOCO ,VW 17.190,VOLKSWAGEM,2012,P8,1632.6000000000001,5097.0,0.320306062389641,03/2018,2018.0,RIO DE JANEIRO
H40,BASCULANTE TOCO ,VW 8.160,VOLKSWAGEM,2012,P8,1836.6000000000001,5589.0,0.3286097691894794,03/2018,2018.0,RIO DE JANEIRO
H41,BASCULANTE 3M³,VW 8.160,VOLKSWAGEM,2012,P17,107.0,566.0,0.18904593639575973,03/2018,2018.0,RIO DE JANEIRO
H44,BASCULANTE 3M³,VW 8.160,VOLKSWAGEM,2012,P17,585.0,2264.0,0.2583922261484099,03/2018,2018.0,RIO DE JANEIRO
H45,BASCULANTE 3M³,VW 8.160,VOLKSWAGEM,2012,P17,919.8,500.0,1.8396,03/2018,2018.0,RIO DE JANEIRO
H46,BASCULANTE 3M³,VW 8.160,VOLKSWAGEM,2012,P27,1285.6000000000001,2321.0,0.5538991813873331,03/2018,2018.0,RIO DE JANEIRO
H47,BASCULANTE 3M³,VW 8.160,VOLKSWAGEM,2012,P27,1318.6000000000004,5490.0,0.2401821493624773,03/2018,2018.0,RIO DE JANEIRO
H49,BASCULANTE 3M³,VW 17.190,VOLKSWAGEM,2012,P27,184.8,555.0,0.332972972972973,03/2018,2018.0,RIO DE JANEIRO
H50,CARROCERIA FIXA 20M³ C/ MUNCK,VW 17.190,VOLKSWAGEM,2012,P28,1615.3,5003.0,0.32286628023186087,03/2018,2018.0,RIO DE JANEIRO
H51,CARROCERIA FIXA 20M³ C/ MUNCK,VW 17.190,VOLKSWAGEM,2012,P28,1546.3,5870.0,0.2634241908006814,03/2018,2018.0,RIO DE JANEIRO
H52,CARROCERIA FIXA 20M³ C/ MUNCK,VW 17.190,VOLKSWAGEM,2012,P28,1245.8999999999999,3983.0,0.3128044187798142,03/2018,2018.0,RIO DE JANEIRO
H53,CARROCERIA FIXA 20M³ C/ MUNCK,ATRON 1719,VOLKSWAGEM,2012,P28,1678.6000000000001,5749.0,0.29198121412419553,03/2018,2018.0,RIO DE JANEIRO
H76,BASCULANTE TOCO ,VW 17.190 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1431.0,3641.0,0.39302389453446857,03/2018,2018.0,RIO DE JANEIRO
H77,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1389.0000000000002,4467.0,0.31094694425789127,03/2018,2018.0,RIO DE JANEIRO
H78,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1384.0,4685.0,0.2954108858057631,03/2018,2018.0,RIO DE JANEIRO
H79,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1621.7,4804.0,0.3375728559533722,03/2018,2018.0,RIO DE JANEIRO
H80,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1313.6,4532.0,0.28984995586937334,03/2018,2018.0,RIO DE JANEIRO
H81,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2015/2016,P6,3520.9000000000005,4501.0,0.7822483892468342,03/2018,2018.0,RIO DE JANEIRO
H82,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2015/2016,P6,3331.2999999999993,5822.0,0.5721916867055993,03/2018,2018.0,RIO DE JANEIRO
H83,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1756.8000000000002,5590.0,0.3142754919499106,03/2018,2018.0,RIO DE JANEIRO
H84,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1442.1999999999998,5665.0,0.25458075904677846,03/2018,2018.0,RIO DE JANEIRO
H85,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1294.8000000000002,4937.0,0.2622645331172777,03/2018,2018.0,RIO DE JANEIRO
H86,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1182.4,3453.0,0.34242687518100207,03/2018,2018.0,RIO DE JANEIRO
H87,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1726.0,4676.0,0.36911890504704875,03/2018,2018.0,RIO DE JANEIRO
H88,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1162.8,4911.0,0.2367745876603543,03/2018,2018.0,RIO DE JANEIRO
H89,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1583.8,5991.0,0.2643632114838925,03/2018,2018.0,RIO DE JANEIRO
H90,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1487.0000000000002,4915.0,0.3025432349949136,03/2018,2018.0,RIO DE JANEIRO
H91,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1545.8,5459.0,0.2831654149111559,03/2018,2018.0,RIO DE JANEIRO
H92,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1318.8,4056.0,0.32514792899408285,03/2018,2018.0,RIO DE JANEIRO
H93,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1957.4000000000003,1381.0,1.4173787110789284,03/2018,2018.0,RIO DE JANEIRO
H94,BASCULANTE TOCO ,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P8 NOVO,1293.6000000000001,3779.0,0.3423127811590368,03/2018,2018.0,RIO DE JANEIRO
H95,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2015/2016,P6,3112.2,5028.0,0.6189737470167064,03/2018,2018.0,RIO DE JANEIRO
H96,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2015/2016,P6,3116.4,4939.0,0.6309779307552136,03/2018,2018.0,RIO DE JANEIRO
H97,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2015/2016,P6,3192.9999999999995,5553.0,0.5750045020709526,03/2018,2018.0,RIO DE JANEIRO
H98,COLETOR COMPACTADOR 15m³,VW 17.280,VOLKSWAGEM,2015/2016,P6,3326.6000000000004,5220.0,0.6372796934865901,03/2018,2018.0,RIO DE JANEIRO
H99,PIPA,VOLKSWAGEN - 17.190 CRM 4X2,VOLKSWAGEM,2015/2016,P11,1325.7,3333.0,0.39774977497749775,03/2018,2018.0,RIO DE JANEIRO
R04,COMPACTADOR TOCO ,FORD CARGO - 1723 K,FORD,2014/2015,P7,3322.7999999999997,5390.0,0.6164749536178107,03/2018,2018.0,RIO DE JANEIRO
R05,COMPACTADOR TOCO ,FORD CARGO - 1723 K,FORD,2014/2015,P7,3053.5999999999995,4217.0,0.7241166706189233,03/2018,2018.0,RIO DE JANEIRO
R06,COLETOR COMPACTADOR 15m³,FORD CARGO - 1723 K,FORD,2013,P6,782.0000000000001,1217.0,0.6425636811832376,03/2018,2018.0,RIO DE JANEIRO
E31,SATELITE,MERCEDEZ SPRINTER 310,M.BENZ,2014,P26,92.2,665.0,0.13864661654135338,03/2018,2018.0,RIO DE JANEIRO
E34,SATELITE,MERCEDEZ SPRINTER 310,M.BENZ,2014,P26,386.4,2950.0,0.13098305084745762,03/2018,2018.0,RIO DE JANEIRO
E35,SATELITE,MERCEDEZ SPRINTER 310,M.BENZ,2014,P26,514.6,2510.0,0.2050199203187251,03/2018,2018.0,RIO DE JANEIRO
E36,SATELITE,MERCEDEZ SPRINTER 310,M.BENZ,2014,P26,625.0,3463.0,0.18047935316199826,03/2018,2018.0,RIO DE JANEIRO
E37,SATELITE,MERCEDEZ SPRINTER 310,M.BENZ,2014,P26,438.2,901.0,0.48634850166481686,03/2018,2018.0,RIO DE JANEIRO
E38,SATELITE,MERCEDEZ SPRINTER 310,M.BENZ,2014,P26,550.0,3394.0,0.16205067766647024,03/2018,2018.0,RIO DE JANEIRO
E39,SATELITE,MERCEDEZ SPRINTER 310,M.BENZ,2014,P26,556.3,3656.0,0.15216083150984683,03/2018,2018.0,RIO DE JANEIRO
I94,SATELITE,VW.5.150,VOLKSWAGEM,2016,P26,1074.4000000000003,4114.0,0.2611570247933885,03/2018,2018.0,RIO DE JANEIRO
I97,SATELITE,VW.5.150,VOLKSWAGEM,2016,P26,1082.8,5916.0,0.1830290736984449,03/2018,2018.0,RIO DE JANEIRO
C96,SATELITE,MERCEDEZ SPRINTER 310,M.BENZ,2014,P26,360.2,2344.0,0.1536689419795222,04/2018,2018.0,RIO DE JANEIRO
E21,SATELITE,MERCEDEZ SPRINTER 310,M.BENZ,2014,P26,363.0,2722.0,0.13335782512858194,04/2018,2018.0,RIO DE JANEIRO
C86,COMPACTADOR SIMPLES ,VW 17.190 4X2,VOLKSWAGEM,2013,P5A,1363.2000000000003,2579.0,0.5285769678169834,04/2018,2018.0,RIO DE JANEIRO
C87,COMPACTADOR TOCO ,VW 17.280 4x2 ,VOLKSWAGEM,2013,P6,3163.0,4344.0,0.7281307550644567,04/2018,2018.0,RIO DE JANEIRO
C88,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3594.8,4406.0,0.8158874262369497,04/2018,2018.0,RIO DE JANEIRO
C89,COMPACTADOR TRUCADO,VW 17.280 4x2 ,VOLKSWAGEM,2013,P7,3803.1999999999994,5243.0,0.7253862292580583,04/2018,2018.0,RIO DE JANEIRO
C90,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,847.9000000000001,2656.0,0.31923945783132535,04/2018,2018.0,RIO DE JANEIRO
C91,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1576.4,4502.0,0.35015548645046646,04/2018,2018.0,RIO DE JANEIRO
C93,PIPA,VW 15.190 4X2 ,VOLKSWAGEM,2013,P11,199.2,249.0,0.7999999999999999,04/2018,2018.0,RIO DE JANEIRO
C94,ROLL ON / OFF,VW 24.280 6x2,VOLKSWAGEM,2013,P12,2790.5999999999995,6629.0,0.4209684718660431,04/2018,2018.0,RIO DE JANEIRO
E01,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1724.6000000000001,5895.0,0.2925530110262935,04/2018,2018.0,RIO DE JANEIRO
E03,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1669.8000000000004,5347.0,0.31228726388629147,04/2018,2018.0,RIO DE JANEIRO
E04,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1960.6000000000001,6892.0,0.28447475333720257,04/2018,2018.0,RIO DE JANEIRO
E05,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,2117.3999999999996,6649.0,0.31845390284253267,04/2018,2018.0,RIO DE JANEIRO
E06,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,2066.0,6006.0,0.343989343989344,04/2018,2018.0,RIO DE JANEIRO
E07,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,2189.0000000000005,5098.0,0.4293840721851707,04/2018,2018.0,RIO DE JANEIRO
E08,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1092.8,3116.0,0.3507060333761232,04/2018,2018.0,RIO DE JANEIRO
E09,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1683.1999999999998,4907.0,0.34302017525983286,04/2018,2018.0,RIO DE JANEIRO
E10,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,2085.5999999999995,6445.0,0.3235996896819239,04/2018,2018.0,RIO DE JANEIRO
E11,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1727.8000000000004,5671.0,0.3046728971962617,04/2018,2018.0,RIO DE JANEIRO
E12,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1310.2,3949.0,0.3317801975183591,04/2018,2018.0,RIO DE JANEIRO
E13,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1574.1999999999998,4578.0,0.3438619484491044,04/2018,2018.0,RIO DE JANEIRO
E14,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1540.3999999999999,5517.0,0.2792097154250498,04/2018,2018.0,RIO DE JANEIRO
E15,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1599.8000000000002,5016.0,0.31893939393939397,04/2018,2018.0,RIO DE JANEIRO
E16,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1682.4,5545.0,0.30340847610459876,04/2018,2018.0,RIO DE JANEIRO
E17,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1123.8,2305.0,0.48754880694143166,04/2018,2018.0,RIO DE JANEIRO
E18,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1731.4,4704.0,0.3680697278911565,04/2018,2018.0,RIO DE JANEIRO
E19,BASCULANTE TOCO ,VW 17.280 4X2 ,VOLKSWAGEM,2013,P8,1564.8000000000002,4467.0,0.3503022162525185,04/2018,2018.0,RIO DE JANEIRO
E41,ROLL ON / OFF,VW 24.280 6x2,VOLKSWAGEM,2013,P12,473.40000000000003,1217.0,0.38898931799506986,04/2018,2018.0,RIO DE JANEIRO
E46,ROLL ON / OFF,VW 24.280 6x2,VOLKSWAGEM,2013,P12,3267.6,6363.0,0.5135313531353135,04/2018,2018.0,RIO DE JANEIRO
E47,ROLL ON / OFF,VW 24.280 6x2,VOLKSWAGEM,2013,P12,1794.8000000000002,4252.0,0.4221072436500471,04/2018,2018.0,RIO DE JANEIRO
E50,PIPA,VW 15.190 4X2 ,VOLKSWAGEM,2013,P11,921.4,3063.0,0.30081619327456743,04/2018,2018.0,RIO DE JANEIRO
E53,POLY DUPLO,VW 24.280 6x2,VOLKSWAGEM,2013,P10A,2168.0000000000005,6081.0,0.35652030915967775,04/2018,2018.0,RIO DE JANEIRO
